Date,Order #,N. Revenue (formatted),Status,Customer,Customer type,Product(s),Items sold,N. Revenue,State,Age,Gender,Product Count,Avg Revenue per Item,Interest,Probability of Interest,Viability of Monthly Subscription Plan
2023-02-15 23:38:07,6413.0,67.9,0,2603,0,850,3.0,59.9,9,38,1,3.0,19.966666666666665,0,0.0010260055517873426,0
2023-02-15 23:26:13,6412.0,32.9,0,2291,0,474,1.0,24.9,7,35,0,1.0,24.9,0,2.962020002384851e-07,0
2023-02-15 23:16:47,6410.0,127.8,0,3640,0,1065,6.0,119.8,13,40,0,6.0,19.966666666666665,1,0.9687336015467429,1
2023-02-15 23:13:00,6409.0,67.9,0,7179,0,825,3.0,59.9,9,38,0,3.0,19.966666666666665,0,0.0011423055371843484,0
2023-02-15 23:02:41,6408.0,67.9,0,3418,0,850,3.0,59.9,7,35,0,3.0,19.966666666666665,0,0.0012224139051112684,0
2023-02-15 23:02:21,6407.0,67.9,0,2579,0,825,3.0,59.9,1,28,0,3.0,19.966666666666665,0,0.0006665317250192304,0
2023-02-15 22:57:49,6404.0,67.9,0,2540,0,850,3.0,59.9,7,35,0,3.0,19.966666666666665,0,0.0011670914101462708,0
2023-02-15 22:52:45,6403.0,67.9,0,6105,0,850,3.0,59.9,2,30,0,3.0,19.966666666666665,0,0.000696765047373199,0
2023-02-15 22:43:15,6402.0,32.9,0,7235,0,474,1.0,24.9,8,36,0,1.0,24.9,0,4.451884101277936e-07,0
2023-02-15 22:39:32,6400.0,32.9,0,3789,0,474,1.0,24.9,7,35,0,1.0,24.9,0,3.215014488219246e-07,0
2023-02-15 22:33:30,6396.0,57.8,0,2434,0,1030,2.0,49.8,0,26,0,2.0,24.9,0,9.680753917842054e-05,0
2023-02-15 22:32:41,6394.0,67.9,0,6953,0,825,3.0,59.9,7,35,0,3.0,19.966666666666665,0,0.0012959548559991975,0
2023-02-15 22:32:52,6395.0,67.9,0,4594,0,825,3.0,59.9,2,30,0,3.0,19.966666666666665,0,0.0005635198442292798,0
2023-02-15 21:59:46,6392.0,187.7,0,4204,0,1098,9.0,179.7,6,34,0,9.0,19.966666666666665,1,0.9999523108624404,1
2023-02-15 21:55:57,6391.0,32.9,0,6535,0,474,1.0,24.9,13,43,0,1.0,24.9,0,3.768319456176964e-07,0
2023-02-15 21:51:34,6390.0,32.9,0,4191,0,474,1.0,24.9,1,28,0,1.0,24.9,0,2.1410308958727724e-07,0
2023-02-15 21:38:48,6389.0,127.8,0,1680,0,1065,6.0,119.8,14,44,0,6.0,19.966666666666665,1,0.9016831193532703,1
2023-02-15 21:31:05,6388.0,67.9,0,6711,0,825,3.0,59.9,1,29,0,3.0,19.966666666666665,0,0.0005484540038068998,0
2023-02-15 21:28:53,6386.0,67.9,0,144,0,850,3.0,59.9,0,25,0,3.0,19.966666666666665,0,0.0013444168000427714,0
2023-02-15 21:08:38,6384.0,67.9,0,7208,0,825,3.0,59.9,13,40,0,3.0,19.966666666666665,0,0.004658454069311663,0
2023-02-15 21:05:02,6381.0,82.7,0,4895,0,1091,3.0,74.7,2,31,0,3.0,24.900000000000002,0,0.0011349289409705188,0
2023-02-15 21:07:05,6383.0,58.0,0,2221,0,213,1.0,50.0,9,38,0,1.0,50.0,0,2.1293029461468157e-10,0
2023-02-15 21:05:59,6382.0,117.9,0,4783,0,856,4.0,109.9,13,42,0,4.0,27.475,0,0.03078551808674419,0
2023-02-15 20:58:28,6379.0,57.8,0,6270,0,1030,2.0,49.8,5,33,0,2.0,24.9,0,0.00010454382365602807,0
2023-02-15 20:57:12,6377.0,32.9,0,2854,0,474,1.0,24.9,13,40,0,1.0,24.9,0,1.090194583419376e-06,0
2023-02-15 20:56:20,6376.0,67.9,0,7015,0,850,3.0,59.9,8,36,0,3.0,19.966666666666665,0,0.0017143864702482193,0
2023-02-15 20:49:14,6374.0,67.9,0,4627,0,850,3.0,59.9,5,33,0,3.0,19.966666666666665,0,0.000988092548809515,0
2023-02-15 20:48:08,6373.0,67.9,0,1290,0,825,3.0,59.9,0,26,0,3.0,19.966666666666665,0,0.0008252787117134893,0
2023-02-15 20:42:19,6371.0,32.9,0,4085,0,474,1.0,24.9,13,42,0,1.0,24.9,0,5.041091917197679e-07,0
2023-02-15 20:39:44,6370.0,67.9,0,2669,0,825,3.0,59.9,0,25,0,3.0,19.966666666666665,0,0.0013508239520022818,0
2023-02-15 20:39:40,6369.0,187.7,0,4762,0,1098,9.0,179.7,5,33,0,9.0,19.966666666666665,1,0.9999468669926375,1
2023-02-15 20:39:10,6368.0,67.9,0,4647,0,850,3.0,59.9,5,33,0,3.0,19.966666666666665,0,0.0009900471561268347,0
2023-02-15 20:24:10,6367.0,82.7,0,3182,0,1091,3.0,74.7,13,42,0,3.0,24.900000000000002,0,0.004899090085828232,0
2023-02-15 20:18:38,6366.0,107.8,0,6894,0,806,2.0,99.8,4,32,0,2.0,49.9,0,7.554082317672634e-07,0
2023-02-15 20:12:31,6365.0,67.9,0,3863,0,825,3.0,59.9,2,31,0,3.0,19.966666666666665,0,0.00035809431510634666,0
2023-02-15 20:07:58,6364.0,67.9,0,2625,0,825,3.0,59.9,1,28,1,3.0,19.966666666666665,0,0.0006760252103787857,0
2023-02-15 20:02:52,6362.0,67.9,0,2359,0,850,3.0,59.9,0,27,0,3.0,19.966666666666665,0,0.0006575055531725515,0
2023-02-15 19:58:50,6361.0,67.9,0,983,0,850,3.0,59.9,1,29,0,3.0,19.966666666666665,0,0.0004629289804117288,0
2023-02-15 19:56:32,6360.0,67.9,0,1175,0,825,3.0,59.9,1,28,0,3.0,19.966666666666665,0,0.0006227407784945234,0
2023-02-15 19:38:53,6358.0,32.9,0,5278,0,474,1.0,24.9,2,31,0,1.0,24.9,0,1.1361375304213463e-07,0
2023-02-15 19:28:07,6356.0,67.9,0,5408,0,850,3.0,59.9,0,27,0,3.0,19.966666666666665,0,0.0007746164058855637,0
2023-02-15 19:29:53,6357.0,67.9,0,2152,0,850,3.0,59.9,4,32,0,3.0,19.966666666666665,0,0.0007535045828178453,0
2023-02-15 19:26:51,6355.0,67.9,0,1414,0,825,3.0,59.9,5,33,0,3.0,19.966666666666665,0,0.0007308888642800597,0
2023-02-15 19:25:02,6354.0,67.9,0,5485,0,850,3.0,59.9,1,29,0,3.0,19.966666666666665,0,0.000589554305776061,0
2023-02-15 19:11:04,6353.0,67.9,0,5468,0,690,1.0,59.9,8,36,0,1.0,59.9,0,4.4364942098014623e-10,0
2023-02-15 19:10:28,6352.0,67.9,0,252,0,850,3.0,59.9,4,32,0,3.0,19.966666666666665,0,0.0006812387195755088,0
2023-02-15 18:48:41,6348.0,67.9,0,1169,0,825,3.0,59.9,0,25,0,3.0,19.966666666666665,0,0.001250937809107963,0
2023-02-15 18:47:49,6346.0,67.9,0,3535,0,850,3.0,59.9,0,26,0,3.0,19.966666666666665,0,0.00106680719537394,0
2023-02-15 18:46:50,6345.0,76.8,0,2244,0,490,2.0,64.8,5,33,0,2.0,32.4,0,9.005857571855236e-07,0
2023-02-15 18:44:01,6344.0,127.8,0,3159,0,1062,6.0,119.8,4,32,0,6.0,19.966666666666665,1,0.8468122707754495,1
2023-02-15 18:43:23,6343.0,127.8,0,5581,0,845,6.0,119.8,5,33,0,6.0,19.966666666666665,1,0.6960815517625862,1
2023-02-15 18:31:52,6341.0,67.9,0,5125,0,850,3.0,59.9,4,32,0,3.0,19.966666666666665,0,0.0008854380692305486,0
2023-02-15 18:29:55,6340.0,67.9,0,4165,0,850,3.0,59.9,5,33,0,3.0,19.966666666666665,0,0.0009689609897862728,0
2023-02-15 18:26:03,6339.0,67.9,0,4518,0,850,3.0,59.9,13,41,0,3.0,19.966666666666665,0,0.0030553494727657365,0
2023-02-15 18:22:55,6338.0,32.9,0,6317,0,474,1.0,24.9,1,28,0,1.0,24.9,0,2.417902998112613e-07,0
2023-02-15 18:17:00,6336.0,67.9,0,1760,0,819,3.0,59.9,2,30,0,3.0,19.966666666666665,0,0.0004733058332292827,0
2023-02-15 18:16:45,6334.0,67.9,0,3080,0,825,3.0,59.9,10,39,0,3.0,19.966666666666665,0,0.0010688777136739153,0
2023-02-15 18:11:36,6333.0,67.9,0,1752,0,850,3.0,59.9,7,35,0,3.0,19.966666666666665,0,0.0011310411954646839,0
2023-02-15 18:10:19,6331.0,67.9,0,786,0,825,3.0,59.9,6,34,0,3.0,19.966666666666665,0,0.0008170041384828206,0
2023-02-15 18:07:33,6330.0,67.9,0,4525,0,825,3.0,59.9,10,39,0,3.0,19.966666666666665,0,0.0011553884869780241,0
2023-02-15 17:54:16,6329.0,67.9,0,3257,0,825,3.0,59.9,5,33,0,3.0,19.966666666666665,0,0.0008097452511894119,0
2023-02-15 17:44:14,6328.0,132.5,0,4234,0,1109,5.0,124.5,1,28,0,5.0,24.9,0,0.4857406478052412,0
2023-02-15 17:32:05,6327.0,32.9,0,5075,0,474,1.0,24.9,0,26,0,1.0,24.9,0,2.9913540997717023e-07,0
2023-02-15 17:24:36,6325.0,67.9,0,5600,0,825,3.0,59.9,5,34,0,3.0,19.966666666666665,0,0.0006041604094038564,0
2023-02-15 17:18:51,6323.0,67.9,0,7234,0,850,3.0,59.9,5,33,0,3.0,19.966666666666665,0,0.0011446056087981997,0
2023-02-15 17:17:42,6322.0,127.8,0,2229,0,845,6.0,119.8,6,34,0,6.0,19.966666666666665,1,0.6886866111515563,1
2023-02-15 17:08:29,6320.0,67.9,0,1883,0,825,3.0,59.9,5,33,0,3.0,19.966666666666665,0,0.0007534240789546755,0
2023-02-15 17:04:40,6319.0,67.9,0,2803,0,825,3.0,59.9,2,31,0,3.0,19.966666666666665,0,0.0003407215139343705,0
2023-02-15 17:00:31,6318.0,67.9,0,3010,0,850,3.0,59.9,13,42,0,3.0,19.966666666666665,0,0.0018618050840805461,0
2023-02-15 16:57:29,6317.0,79.9,0,1609,0,826,4.0,71.9,2,31,0,4.0,17.975,0,0.004037402566759502,0
2023-02-15 16:47:06,6314.0,67.9,0,2206,0,850,3.0,59.9,14,45,0,3.0,19.966666666666665,0,0.0008899931915964891,0
2023-02-15 16:46:18,6313.0,57.8,0,1163,0,1030,2.0,49.8,9,37,0,2.0,24.9,0,0.00014146748966916046,0
2023-02-15 16:45:04,6312.0,67.9,0,5294,0,850,3.0,59.9,2,31,0,3.0,19.966666666666665,0,0.00044498532983945095,0
2023-02-15 16:40:19,6311.0,67.9,0,4496,0,850,3.0,59.9,7,35,0,3.0,19.966666666666665,0,0.0013140202795186395,0
2023-02-15 16:31:57,6310.0,67.9,0,5437,0,850,3.0,59.9,13,40,0,3.0,19.966666666666665,0,0.004892237232017371,0
2023-02-15 16:21:45,6309.0,57.8,0,2133,0,1030,2.0,49.8,4,32,0,2.0,24.9,0,7.351320642505619e-05,0
2023-02-15 16:19:32,6308.0,67.9,0,5489,0,850,3.0,59.9,5,33,0,3.0,19.966666666666665,0,0.0010450569249224446,0
2023-02-15 16:04:37,6306.0,67.9,0,2293,0,825,3.0,59.9,0,27,0,3.0,19.966666666666665,0,0.0005786667983009186,0
2023-02-15 16:00:57,6305.0,187.7,0,6926,0,829,5.0,179.7,8,36,0,5.0,35.94,0,0.5737699192338455,1
2023-02-15 16:00:51,6304.0,67.9,0,3269,0,850,3.0,59.9,2,30,0,3.0,19.966666666666665,0,0.0006077682651432552,0
2023-02-15 15:50:27,6302.0,67.9,0,5991,0,850,3.0,59.9,15,45,0,3.0,19.966666666666665,0,0.0019102452747542336,0
2023-02-15 15:44:08,6300.0,67.9,0,1723,0,850,3.0,59.9,4,33,0,3.0,19.966666666666665,0,0.000488643096398276,0
2023-02-15 15:41:24,6299.0,127.8,0,1970,0,1065,6.0,119.8,15,45,0,6.0,19.966666666666665,1,0.9158028216796743,1
2023-02-15 15:38:40,6298.0,32.9,0,5860,0,474,1.0,24.9,13,40,0,1.0,24.9,0,1.2958107312397379e-06,0
2023-02-15 15:24:25,6296.0,127.8,0,6504,1,860,4.0,119.8,6,35,0,4.0,29.95,0,0.013517448677950112,0
2023-02-15 15:22:10,6295.0,67.9,0,1932,0,850,3.0,59.9,5,33,1,3.0,19.966666666666665,0,0.000870310231703936,0
2023-02-15 15:12:20,6294.0,67.9,0,5085,0,850,3.0,59.9,14,43,0,3.0,19.966666666666665,0,0.0024038814619237927,0
2023-02-15 15:08:50,6291.0,67.9,0,4317,0,850,3.0,59.9,5,34,0,3.0,19.966666666666665,0,0.0006474563761504444,0
2023-02-15 15:10:43,6293.0,67.9,0,5116,0,825,3.0,59.9,0,25,0,3.0,19.966666666666665,0,0.0015574948875753986,0
2023-02-15 15:06:50,6290.0,67.9,0,301,0,850,3.0,59.9,5,34,0,3.0,19.966666666666665,0,0.00052241844343927,0
2023-02-15 15:00:14,6288.0,71.9,0,6878,0,825,3.0,59.9,13,41,0,3.0,19.966666666666665,0,0.001704237206180627,0
2023-02-15 14:52:48,6287.0,32.9,0,5156,0,474,1.0,24.9,4,31,0,1.0,24.9,0,3.5001639948113157e-07,0
2023-02-15 14:50:39,6286.0,67.9,0,3200,0,850,3.0,59.9,15,45,0,3.0,19.966666666666665,0,0.0016497005774866434,0
2023-02-15 14:47:28,6285.0,67.9,0,6851,0,850,3.0,59.9,0,25,0,3.0,19.966666666666665,0,0.001953196449053119,0
2023-02-15 14:46:49,6284.0,271.6,0,5584,0,1069,8.0,259.6,14,44,0,8.0,32.45,1,0.9999885197051311,1
2023-02-15 14:44:00,6283.0,67.9,0,6937,0,850,3.0,59.9,6,34,0,3.0,19.966666666666665,0,0.0013053857107439598,0
2023-02-15 14:42:01,6282.0,67.9,0,3904,0,825,3.0,59.9,8,36,0,3.0,19.966666666666665,0,0.0012898385210266992,0
2023-02-15 14:39:24,6281.0,67.9,0,560,0,850,3.0,59.9,13,41,0,3.0,19.966666666666665,0,0.0024954728586908956,0
2023-02-15 14:37:58,6280.0,67.9,0,2295,0,850,3.0,59.9,5,33,0,3.0,19.966666666666665,0,0.0008847841404156109,0
2023-02-15 14:26:45,6276.0,67.9,0,4906,0,825,3.0,59.9,4,32,0,3.0,19.966666666666665,0,0.0007739949882336646,0
2023-02-15 14:23:48,6275.0,67.9,0,2809,0,850,3.0,59.9,8,36,0,3.0,19.966666666666665,0,0.0013904712694239782,0
2023-02-15 14:18:53,6273.0,71.9,0,3940,0,850,3.0,59.9,7,35,0,3.0,19.966666666666665,0,0.0007141484547547782,0
2023-02-15 14:19:13,6274.0,127.7,0,368,0,1033,3.0,119.7,6,34,0,3.0,39.9,0,0.0006923687250665302,0
2023-02-15 14:17:05,6272.0,67.9,0,6839,0,825,3.0,59.9,0,26,0,3.0,19.966666666666665,0,0.001127301141499212,0
2023-02-15 14:15:03,6270.0,67.9,0,1518,0,850,3.0,59.9,9,38,0,3.0,19.966666666666665,0,0.0009842534801334354,0
2023-02-15 14:11:07,6267.0,127.8,0,7140,0,870,6.0,119.8,7,35,0,6.0,19.966666666666665,1,0.7923646346575731,1
2023-02-15 14:11:20,6268.0,32.9,0,5056,0,474,1.0,24.9,4,32,0,1.0,24.9,0,2.296284327963555e-07,0
2023-02-15 14:07:44,6266.0,32.9,0,3978,0,474,1.0,24.9,5,33,0,1.0,24.9,0,2.497664247490635e-07,0
2023-02-15 13:59:45,6265.0,67.9,0,5631,0,850,3.0,59.9,1,28,1,3.0,19.966666666666665,0,0.0009201567552973698,0
2023-02-15 13:54:17,6263.0,67.9,0,4513,0,850,3.0,59.9,1,28,0,3.0,19.966666666666665,0,0.0008625627306478072,0
2023-02-15 13:28:16,6262.0,32.9,0,90,0,474,1.0,24.9,7,35,0,1.0,24.9,0,2.69344243994922e-07,0
2023-02-15 13:25:37,6261.0,67.9,0,2621,0,850,3.0,59.9,4,31,0,3.0,19.966666666666665,0,0.0011914928576085778,0
2023-02-15 13:23:03,6260.0,32.9,0,3660,0,474,1.0,24.9,5,33,0,1.0,24.9,0,2.4577613367928053e-07,0
2023-02-15 12:39:31,6258.0,32.9,0,2090,0,474,1.0,24.9,8,36,0,1.0,24.9,0,3.455135738767477e-07,0
2023-02-15 12:24:18,6257.0,32.9,0,3268,0,474,1.0,24.9,14,44,0,1.0,24.9,0,3.7193874975859815e-07,0
2023-02-15 12:10:02,6255.0,32.9,0,3852,0,474,1.0,24.9,4,32,0,1.0,24.9,0,2.1572733314826158e-07,0
2023-02-15 12:04:42,6254.0,32.9,0,2364,0,474,1.0,24.9,9,37,0,1.0,24.9,0,4.0412785759971877e-07,0
2023-02-15 11:58:13,6253.0,32.9,0,3536,0,474,1.0,24.9,4,32,0,1.0,24.9,0,2.1217507246269892e-07,0
2023-02-15 10:56:31,6251.0,57.8,0,891,1,1030,2.0,49.8,2,31,0,2.0,24.9,0,3.355133868623956e-05,0
2023-02-15 10:49:04,6249.0,32.9,0,5730,0,474,1.0,24.9,10,39,0,1.0,24.9,0,3.668536824131029e-07,0
2023-02-15 10:13:28,6247.0,67.9,0,1917,0,850,3.0,59.9,5,34,1,3.0,19.966666666666665,0,0.0005762625164312408,0
2023-02-15 09:53:49,6245.0,102.7,0,2098,0,1031,3.0,94.7,2,31,0,3.0,31.566666666666666,0,0.0004768141916572925,0
2023-02-15 09:22:03,6244.0,57.8,0,5393,0,1030,2.0,49.8,15,45,0,2.0,24.9,0,0.00018114615373930027,0
2023-02-15 09:02:08,6242.0,67.9,0,891,0,670,1.0,59.9,4,32,0,1.0,59.9,0,1.803723078174311e-10,0
2023-02-15 08:47:02,6241.0,67.9,0,2902,0,825,3.0,59.9,5,34,0,3.0,19.966666666666665,0,0.0005296854480643233,0
2023-02-15 08:30:15,6239.0,67.9,0,2886,0,850,3.0,59.9,8,36,0,3.0,19.966666666666665,0,0.0014038210220149857,0
2023-02-15 08:10:19,6236.0,32.9,0,6228,0,474,1.0,24.9,0,25,1,1.0,24.9,0,4.93035993138826e-07,0
2023-02-15 07:58:26,6235.0,32.9,0,4845,0,474,1.0,24.9,9,37,0,1.0,24.9,0,4.6282194529322266e-07,0
2023-02-15 07:15:55,6234.0,61.8,0,2183,0,1030,2.0,49.8,8,36,0,2.0,24.9,0,7.302999156299527e-05,0
2023-02-15 06:59:23,6233.0,32.9,0,4660,0,474,1.0,24.9,0,25,0,1.0,24.9,0,4.5122424509390655e-07,0
2023-02-15 06:51:19,6232.0,32.9,0,2406,0,474,1.0,24.9,6,34,0,1.0,24.9,0,2.658690693385701e-07,0
2023-02-15 06:43:02,6231.0,32.9,0,1939,0,474,1.0,24.9,14,43,0,1.0,24.9,0,5.287973213572488e-07,0
2023-02-15 06:41:36,6230.0,32.9,0,3840,0,474,1.0,24.9,9,37,0,1.0,24.9,0,4.389260623466362e-07,0
2023-02-15 06:23:20,6229.0,57.8,0,3468,0,1030,2.0,49.8,5,33,0,2.0,24.9,0,9.205750937410683e-05,0
2023-02-14 23:40:57,6228.0,32.9,0,2263,0,474,1.0,24.9,13,43,0,1.0,24.9,0,3.0732800431765276e-07,0
2023-02-14 23:34:04,6227.0,67.9,0,5486,0,850,3.0,59.9,9,37,0,3.0,19.966666666666665,0,0.0018609609156439745,0
2023-02-14 23:24:53,6225.0,67.9,0,4592,0,825,3.0,59.9,12,39,0,3.0,19.966666666666665,0,0.0036053337711771786,0
2023-02-14 23:15:34,6224.0,127.8,0,308,0,821,4.0,119.8,6,35,1,4.0,29.95,0,0.008261783285385122,0
2023-02-14 22:17:40,6221.0,127.8,0,2366,0,1052,2.0,119.8,13,40,0,2.0,59.9,0,2.8392587591798866e-06,0
2023-02-14 22:12:14,6220.0,57.8,0,5073,0,1030,2.0,49.8,8,36,0,2.0,24.9,0,0.00015352866971216303,0
2023-02-14 22:09:55,6219.0,32.9,0,380,0,474,1.0,24.9,0,27,0,1.0,24.9,0,1.555572457592126e-07,0
2023-02-14 22:06:29,6218.0,67.9,0,4022,0,690,1.0,59.9,0,25,0,1.0,59.9,0,4.752104099767631e-10,0
2023-02-14 21:56:57,6216.0,107.8,0,447,0,1035,3.0,99.8,13,41,0,3.0,33.266666666666666,0,0.002891939411584208,0
2023-02-14 21:46:43,6215.0,32.9,0,1159,0,474,1.0,24.9,9,37,0,1.0,24.9,0,3.811396722774949e-07,0
2023-02-14 21:43:18,6214.0,32.9,0,1044,0,474,1.0,24.9,9,37,0,1.0,24.9,0,3.7885921677072116e-07,0
2023-02-14 20:58:41,6209.0,32.9,0,5221,0,474,1.0,24.9,4,32,0,1.0,24.9,0,2.3374253967431168e-07,0
2023-02-14 20:49:34,6208.0,81.9,0,2912,0,126,3.0,69.9,13,40,0,3.0,23.3,0,4.208565756055644e-05,0
2023-02-14 20:35:44,6207.0,32.9,0,1641,1,474,1.0,24.9,13,41,0,1.0,24.9,0,6.725368261375471e-07,0
2023-02-14 20:17:00,6205.0,67.9,0,6250,0,825,3.0,59.9,4,32,0,3.0,19.966666666666665,0,0.0008406287767829563,0
2023-02-14 19:58:09,6202.0,32.9,0,6610,0,474,1.0,24.9,1,29,0,1.0,24.9,0,1.6489154850312825e-07,0
2023-02-14 19:54:08,6201.0,32.9,0,3942,0,474,1.0,24.9,13,39,0,1.0,24.9,0,1.8044335620582924e-06,0
2023-02-14 19:52:39,6200.0,77.9,0,1459,0,605,1.0,69.9,9,37,0,1.0,69.9,0,2.755945308549864e-11,0
2023-02-14 19:34:09,6199.0,32.9,0,3928,0,474,1.0,24.9,0,25,0,1.0,24.9,0,4.361333663876268e-07,0
2023-02-14 19:08:49,6198.0,32.9,0,668,0,474,1.0,24.9,5,34,0,1.0,24.9,0,1.3902973188114217e-07,0
2023-02-14 19:07:00,6197.0,32.9,0,1235,0,474,1.0,24.9,14,44,0,1.0,24.9,0,3.3664996167634364e-07,0
2023-02-14 18:15:06,6195.0,32.9,0,4866,0,474,1.0,24.9,5,34,0,1.0,24.9,0,1.7411882877361145e-07,0
2023-02-14 17:24:24,6193.0,67.9,0,6157,0,850,3.0,59.9,2,30,0,3.0,19.966666666666665,0,0.0007212537647905031,0
2023-02-14 16:55:36,6192.0,32.9,0,64,0,474,1.0,24.9,0,25,0,1.0,24.9,0,3.5505786644215887e-07,0
2023-02-14 16:51:16,6191.0,32.9,0,6605,0,474,1.0,24.9,4,31,0,1.0,24.9,0,3.8376598627882207e-07,0
2023-02-14 16:16:46,6190.0,67.9,0,3144,0,850,3.0,59.9,14,43,0,3.0,19.966666666666665,0,0.00220159867439668,0
2023-02-14 16:13:05,6189.0,121.8,0,2264,0,692,2.0,109.8,4,32,0,2.0,54.9,0,8.891686359729344e-08,0
2023-02-14 16:08:13,6188.0,32.9,0,2905,0,474,1.0,24.9,0,27,0,1.0,24.9,0,1.7889432658875855e-07,0
2023-02-14 15:50:44,6187.0,32.9,0,4897,0,474,1.0,24.9,8,36,0,1.0,24.9,0,4.058383426162671e-07,0
2023-02-14 15:33:01,6185.0,61.8,0,1423,0,1030,2.0,49.8,4,32,0,2.0,24.9,0,4.01218032405398e-05,0
2023-02-14 15:01:15,6183.0,57.8,0,5713,0,1030,2.0,49.8,9,38,0,2.0,24.9,0,0.00012104374103599255,0
2023-02-14 15:02:43,6184.0,32.9,0,6504,0,474,1.0,24.9,2,31,0,1.0,24.9,0,1.2455318513503944e-07,0
2023-02-14 14:53:01,6182.0,67.9,0,1393,1,825,3.0,59.9,6,34,0,3.0,19.966666666666665,0,0.0008420170890391186,0
2023-02-14 14:39:05,6181.0,67.9,0,2153,0,662,1.0,59.9,4,32,0,1.0,59.9,0,1.8666093754146726e-10,0
2023-02-14 14:15:32,6179.0,36.9,0,3214,0,474,1.0,24.9,4,31,0,1.0,24.9,0,1.7840691338673808e-07,0
2023-02-14 14:08:42,6178.0,92.8,0,484,1,519,4.0,84.8,14,43,0,4.0,21.2,0,0.004309009942130378,0
2023-02-14 13:56:22,6176.0,32.9,0,3886,1,474,1.0,24.9,9,38,0,1.0,24.9,0,2.845975241915173e-07,0
2023-02-14 13:08:35,6173.0,32.9,0,1579,0,474,1.0,24.9,2,30,0,1.0,24.9,0,1.4575832152386563e-07,0
2023-02-14 12:06:08,6172.0,32.9,0,5955,0,474,1.0,24.9,2,30,0,1.0,24.9,0,1.8423654686821142e-07,0
2023-02-14 11:16:57,6171.0,67.9,0,471,0,850,3.0,59.9,13,41,0,3.0,19.966666666666665,0,0.0025252403273245457,0
2023-02-14 11:01:51,6170.0,67.9,0,6954,0,850,3.0,59.9,5,33,0,3.0,19.966666666666665,0,0.0011539932772679923,0
2023-02-14 10:18:58,6169.0,32.9,0,1239,0,474,1.0,24.9,13,42,0,1.0,24.9,0,4.463503574904455e-07,0
2023-02-14 10:16:57,6168.0,32.9,0,286,0,474,1.0,24.9,7,35,0,1.0,24.9,0,2.76083704986999e-07,0
2023-02-14 10:15:57,6167.0,32.9,0,42,0,474,1.0,24.9,6,34,0,1.0,24.9,0,2.3659895065790816e-07,0
2023-02-14 10:14:40,6166.0,67.9,0,2223,0,850,3.0,59.9,7,35,0,3.0,19.966666666666665,0,0.0011895270064722423,0
2023-02-14 10:10:29,6165.0,67.9,0,355,0,825,3.0,59.9,8,36,1,3.0,19.966666666666665,0,0.0010916964534155376,0
2023-02-14 10:09:54,6164.0,77.9,0,2508,0,605,1.0,69.9,7,35,0,1.0,69.9,0,2.2088280865975212e-11,0
2023-02-14 09:42:14,6163.0,57.8,0,6765,0,1030,2.0,49.8,9,37,0,2.0,24.9,0,0.00019527934101515782,0
2023-02-14 09:41:45,6162.0,137.8,0,5017,0,854,6.0,129.8,7,35,0,6.0,21.633333333333336,1,0.8120407566125912,1
2023-02-14 09:38:08,6161.0,32.9,0,2203,0,474,1.0,24.9,0,26,0,1.0,24.9,0,2.630562035242277e-07,0
2023-02-14 09:21:26,6159.0,67.9,0,1210,0,825,3.0,59.9,1,28,0,3.0,19.966666666666665,0,0.0006431676686322637,0
2023-02-14 08:54:01,6158.0,61.8,0,4695,0,1030,2.0,49.8,0,26,0,2.0,24.9,0,6.301581234545661e-05,0
2023-02-14 08:35:24,6157.0,67.9,0,213,0,825,3.0,59.9,2,31,0,3.0,19.966666666666665,0,0.00030400838996394713,0
2023-02-14 08:26:20,6155.0,77.9,0,7105,0,130,3.0,69.9,7,35,0,3.0,23.3,0,2.7440543868609655e-05,0
2023-02-14 08:09:09,6153.0,57.8,0,7173,0,1030,2.0,49.8,2,31,0,2.0,24.9,0,4.8853813068542094e-05,0
2023-02-14 07:57:06,6152.0,67.9,0,3633,0,850,3.0,59.9,6,35,0,3.0,19.966666666666665,0,0.00073424565903225,0
2023-02-14 07:31:21,6151.0,67.9,0,4244,0,825,3.0,59.9,13,40,0,3.0,19.966666666666665,0,0.004120252662441749,0
2023-02-14 07:27:33,6150.0,32.9,0,318,0,474,1.0,24.9,2,30,0,1.0,24.9,0,1.3672433210349815e-07,0
2023-02-14 06:50:18,6149.0,71.9,0,2212,0,850,3.0,59.9,9,37,0,3.0,19.966666666666665,0,0.000880168563306605,0
2023-02-14 06:38:55,6148.0,127.8,0,7012,1,860,4.0,119.8,15,45,0,4.0,29.95,0,0.03271324100435859,0
2023-02-14 06:27:14,6147.0,32.9,0,1204,0,474,1.0,24.9,9,37,0,1.0,24.9,0,3.860109723287094e-07,0
2023-02-14 06:22:39,6146.0,57.8,0,6659,0,1030,2.0,49.8,6,35,0,2.0,24.9,0,8.377183262870496e-05,0
2023-02-14 04:23:57,6145.0,32.9,0,934,0,474,1.0,24.9,2,31,0,1.0,24.9,0,9.300345576530372e-08,0
2023-02-14 03:46:31,6144.0,32.9,0,2151,1,474,1.0,24.9,7,35,0,1.0,24.9,0,2.98649132301049e-07,0
2023-02-14 01:09:03,6143.0,67.9,0,4606,0,825,3.0,59.9,5,34,0,3.0,19.966666666666665,0,0.0005888800405679577,0
